Unnamed: 0,event_starttime,event_endtime,fl_goescls,hpc_coord,hpc_bbox,hrc_coord,hrc_bbox,hgc_coord,hgc_bbox,event_coordsys,hgs_coord,hgs_bbox,event_peaktime,active,ar_noaaclass,ar_noaanum,boundbox_c1ur,boundbox_c2ur,boundbox_c1ll,boundbox_c2ll,hpc_y,hpc_x,hgs_y,hgs_x,hpc_radius,event_c2error
28,2012-01-07 04:33:00,2012-01-07 05:25:00,C1.6,POINT(965.6595 136.534458),"POLYGON((17.098726 79.497582,17.098726 79.497582,17.098726 79.497582,17.098726 79.497582,17.098726 79.497582))",POINT(1.00000481920459 278.047697546344),"POLYGON((0.083378 347.861473,0.083378 347.861473,0.083378 347.861473,0.083378 347.861473,0.083378 347.861473))",POINT(125.240409 8),"POLYGON((37.240409 1,37.240409 1,37.240409 1,37.240409 1,37.240409 1))",UTC-HGS-TOPO,POINT(89 8),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2012-01-07 04:53:00,True,,1390,90.0,9.0,88.0,7.0,136.534458,965.6595,8,89,975.2640299742445,0
30,2012-01-07 04:39:00,2012-01-07 05:07:00,C1.6,POINT(588.46647 -386.406606),"POLYGON((17.098724 79.505472,17.098724 79.505472,17.098724 79.505472,17.098724 79.505472,17.098724 79.505472))",POINT(0.721849751294134 236.709769213104),"POLYGON((0.083386 347.862643,0.083386 347.862643,0.083386 347.862643,0.083386 347.862643,0.083386 347.862643))",POINT(78.185537 -26),"POLYGON((37.185537 1,37.185537 1,37.185537 1,37.185537 1,37.185537 1))",UTC-HGS-TOPO,POINT(42 -26),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2012-01-07 04:53:00,True,,1389,43.0,-25.0,41.0,-27.0,-386.406606,588.46647,-26,42,703.9906614967987,0
31,2012-01-07 17:12:00,2012-01-07 18:10:00,C1.3,POINT(414.6228 307.9458),"POLYGON((17.09856 80.493,17.09856 80.493,17.09856 80.493,17.09856 80.493,17.09856 80.493))",POINT(0.529577622286213 306.601757526333),"POLYGON((0.084377 348.007325,0.084377 348.007325,0.084377 348.007325,0.084377 348.007325,0.084377 348.007325))",POINT(55.299158 15),"POLYGON((30.299158 1,30.299158 1,30.299158 1,30.299158 1,30.299158 1))",UTC-HGS-TOPO,POINT(26 15),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2012-01-07 17:40:00,True,,1393,27.0,16.0,25.0,14.0,307.9458,414.6228,15,26,516.4713757968393,0
33,2012-01-08 02:09:00,2012-01-08 02:46:00,C4.9,POINT(916.11168 -330.832506),"POLYGON((17.09846 81.193872,17.09846 81.193872,17.09846 81.193872,17.09846 81.193872,17.09846 81.193872))",POINT(0.998741795390905 250.14398895457),"POLYGON((0.085081 348.107955,0.085081 348.107955,0.085081 348.107955,0.085081 348.107955,0.085081 348.107955))",POINT(112.388187 -20),"POLYGON((25.388187 1,25.388187 1,25.388187 1,25.388187 1,25.388187 1))",UTC-HGS-TOPO,POINT(88 -20),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2012-01-08 02:27:00,True,,1388,89.0,-19.0,87.0,-21.0,-330.832506,916.11168,-20,88,974.0178423718233,0
35,2012-01-08 03:21:00,2012-01-08 03:29:00,C2.9,POINT(479.505 354.174),"POLYGON((17.09844 81.2874,17.09844 81.2874,17.09844 81.2874,17.09844 81.2874,17.09844 81.2874))",POINT(0.611256673104938 306.450472493458),"POLYGON((0.085175 348.121262,0.085175 348.121262,0.085175 348.121262,0.085175 348.121262,0.085175 348.121262))",POINT(54.729737 18),"POLYGON((24.729737 1,24.729737 1,24.729737 1,24.729737 1,24.729737 1))",UTC-HGS-TOPO,POINT(31 18),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2012-01-08 03:25:00,True,,1393,32.0,19.0,30.0,17.0,354.174,479.505,18,31,596.1243723427184,0
36,2012-01-08 04:33:00,2012-01-08 04:49:00,C1.2,POINT(493.3386 353.676),"POLYGON((17.09844 81.381,17.09844 81.381,17.09844 81.381,17.09844 81.381,17.09844 81.381))",POINT(0.622426464745617 305.636858337557),"POLYGON((0.085269 348.134537,0.085269 348.134537,0.085269 348.134537,0.085269 348.134537,0.085269 348.134537))",POINT(55.071286 18),"POLYGON((24.071286 1,24.071286 1,24.071286 1,24.071286 1,24.071286 1))",UTC-HGS-TOPO,POINT(32 18),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2012-01-08 04:38:00,True,,1393,33.0,19.0,31.0,17.0,353.676,493.3386,18,32,607.0170403093805,0
38,2012-01-08 06:08:00,2012-01-08 06:16:00,C1.9,POINT(507.0204 353.1834),"POLYGON((17.09838 81.5046,17.09838 81.5046,17.09838 81.5046,17.09838 81.5046,17.09838 81.5046))",POINT(0.633593001909738 304.860535803245),"POLYGON((0.085393 348.152062,0.085393 348.152062,0.085393 348.152062,0.085393 348.152062,0.085393 348.152062))",POINT(55.202497 18),"POLYGON((23.202497 1,23.202497 1,23.202497 1,23.202497 1,23.202497 1))",UTC-HGS-TOPO,POINT(33 18),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2012-01-08 06:13:00,True,,1393,34.0,19.0,32.0,17.0,353.1834,507.0204,18,33,617.9063036186959,0
41,2012-01-08 13:13:00,2012-01-08 13:25:00,C1.8,POINT(754.218 -413.8764),"POLYGON((17.09826 82.0566,17.09826 82.0566,17.09826 82.0566,17.09826 82.0566,17.09826 82.0566))",POINT(0.882159237095086 241.244264107238),"POLYGON((0.085948 348.229613,0.085948 348.229613,0.085948 348.229613,0.085948 348.229613,0.085948 348.229613))",POINT(78.315822 -27),"POLYGON((19.315822 1,19.315822 1,19.315822 1,19.315822 1,19.315822 1))",UTC-HGS-TOPO,POINT(60 -27),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2012-01-08 13:15:00,True,,1388,61.0,-26.0,59.0,-28.0,-413.8764,754.218,-27,60,860.3130046680451,0
42,2012-01-08 14:56:00,2012-01-08 15:02:00,C1.3,POINT(588.9306 333.8298),"POLYGON((17.09826 82.1898,17.09826 82.1898,17.09826 82.1898,17.09826 82.1898,17.09826 82.1898))",POINT(0.694156517952247 299.546326944494),"POLYGON((0.086081 348.248158,0.086081 348.248158,0.086081 348.248158,0.086081 348.248158,0.086081 348.248158))",POINT(56.373877 17),"POLYGON((18.373877 1,18.373877 1,18.373877 1,18.373877 1,18.373877 1))",UTC-HGS-TOPO,POINT(39 17),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2012-01-08 15:00:00,True,,1393,40.0,18.0,38.0,16.0,333.8298,588.9306,17,39,676.96498209612,0
45,2012-01-08 17:20:00,2012-01-08 17:33:00,C1.4,POINT(782.55 -417.1938),"POLYGON((17.0982 82.3758,17.0982 82.3758,17.0982 82.3758,17.0982 82.3758,17.0982 82.3758))",POINT(0.909334506593431 241.936987743649),"POLYGON((0.086268 348.273997,0.086268 348.273997,0.086268 348.273997,0.086268 348.273997,0.086268 348.273997))",POINT(80.056986 -27),"POLYGON((17.056986 1,17.056986 1,17.056986 1,17.056986 1,17.056986 1))",UTC-HGS-TOPO,POINT(64 -27),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2012-01-08 17:26:00,True,,1388,65.0,-26.0,63.0,-28.0,-417.1938,782.55,-27,64,886.8118003603921,0
47,2012-01-09 10:31:00,2012-01-09 10:47:00,C1.1,POINT(695.094 327.8814),"POLYGON((17.0979 83.7036,17.0979 83.7036,17.0979 83.7036,17.0979 83.7036,17.0979 83.7036))",POINT(0.788078974259998 295.253626727279),"POLYGON((0.087603 348.455173,0.087603 348.455173,0.087603 348.455173,0.087603 348.455173,0.087603 348.455173))",POINT(54.62847 17),"POLYGON((7.62847 1,7.62847 1,7.62847 1,7.62847 1,7.62847 1))",UTC-HGS-TOPO,POINT(48 17),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2012-01-09 10:42:00,True,,1393,49.0,18.0,47.0,16.0,327.8814,695.094,17,48,768.5453020492414,0
49,2012-01-09 14:51:00,2012-01-09 14:58:00,C1.4,POINT(49.74624 301.3392),"POLYGON((17.09778 84.0366,17.09778 84.0366,17.09778 84.0366,17.09778 84.0366,17.09778 84.0366))",POINT(0.313182010951001 350.625937173168),"POLYGON((0.087938 348.499777,0.087938 348.499777,0.087938 348.499777,0.087938 348.499777,0.087938 348.499777))",POINT(7.2507816 14),"POLYGON((5.250782 1,5.250782 1,5.250782 1,5.250782 1,5.250782 1))",UTC-HGS-TOPO,POINT(3 14),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2012-01-09 14:56:00,True,,1391,4.0,15.0,2.0,13.0,301.3392,49.74624,14,3,305.41774973104884,0
51,2012-01-09 17:15:00,2012-01-09 17:21:00,C1.3,POINT(49.74612 301.5138),"POLYGON((17.09772 84.2208,17.09772 84.2208,17.09772 84.2208,17.09772 84.2208,17.09772 84.2208))",POINT(0.313359571880644 350.631291415761),"POLYGON((0.088124 348.524301,0.088124 348.524301,0.088124 348.524301,0.088124 348.524301,0.088124 348.524301))",POINT(5.9339109 14),"POLYGON((3.933911 1,3.933911 1,3.933911 1,3.933911 1,3.933911 1))",UTC-HGS-TOPO,POINT(3 14),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2012-01-09 17:18:00,True,,1391,4.0,15.0,2.0,13.0,301.5138,49.74612,14,3,305.5899999108191,0
53,2012-01-09 20:01:00,2012-01-09 20:28:00,C2.6,POINT(-746.76 323.9004),"POLYGON((17.09766 84.4326,17.09766 84.4326,17.09766 84.4326,17.09766 84.4326,17.09766 84.4326))",POINT(0.834677305741462 66.551647058775),"POLYGON((0.088337 348.552366,0.088337 348.552366,0.088337 348.552366,0.088337 348.552366,0.088337 348.552366))",POINT(-51.5841458 17),"POLYGON((2.415854 1,2.415854 1,2.415854 1,2.415854 1,2.415854 1))",UTC-HGS-TOPO,POINT(-53 17),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2012-01-09 20:13:00,True,,1395,-52.0,18.0,-54.0,16.0,323.9004,-746.76,17,-53,813.9790947685082,0
55,2012-01-10 22:34:00,2012-01-10 23:12:00,C1.7,POINT(915.8346 334.969254),"POLYGON((17.097013 86.45223,17.097013 86.45223,17.097013 86.45223,17.097013 86.45223,17.097013 86.45223))",POINT(1.00000567563573 290.090144623589),"POLYGON((0.090371 348.813386,0.090371 348.813386,0.090371 348.813386,0.090371 348.813386,0.090371 348.813386))",POINT(74.84813 20),"POLYGON((-12.15187 1,-12.15187 1,-12.15187 1,-12.15187 1,-12.15187 1))",UTC-HGS-TOPO,POINT(88 20),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2012-01-10 23:01:00,True,,1392,89.0,21.0,87.0,19.0,334.969254,915.8346,20,88,975.1704546808605,0
57,2012-01-11 00:01:00,2012-01-11 00:23:00,C2.2,POINT(913.116 338.4456),"POLYGON((17.097 86.5614,17.097 86.5614,17.097 86.5614,17.097 86.5614,17.097 86.5614))",POINT(0.99862358572848 290.337177863124),"POLYGON((0.090481 348.827148,0.090481 348.827148,0.090481 348.827148,0.090481 348.827148,0.090481 348.827148))",POINT(71.05254 20),"POLYGON((-12.94746 1,-12.94746 1,-12.94746 1,-12.94746 1,-12.94746 1))",UTC-HGS-TOPO,POINT(85 20),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2012-01-11 00:11:00,True,,1392,86.0,21.0,84.0,19.0,338.4456,913.116,20,85,973.8204421839582,0
59,2012-01-11 01:40:00,2012-01-11 01:55:00,C1.6,POINT(921.516 318.9822),"POLYGON((17.09694 86.6862,17.09694 86.6862,17.09694 86.6862,17.09694 86.6862,17.09694 86.6862))",POINT(1.00000221888781 289.093263930008),"POLYGON((0.090607 348.842868,0.090607 348.842868,0.090607 348.842868,0.090607 348.842868,0.090607 348.842868))",POINT(73.14721 19),"POLYGON((-13.85279 1,-13.85279 1,-13.85279 1,-13.85279 1,-13.85279 1))",UTC-HGS-TOPO,POINT(88 19),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2012-01-11 01:47:00,True,,1392,89.0,20.0,87.0,18.0,318.9822,921.516,19,88,975.1622337707917,0
60,2012-01-11 04:31:00,2012-01-11 05:09:00,C3.7,POINT(878.09232 322.542924),"POLYGON((17.096845 86.901,17.096845 86.901,17.096845 86.901,17.096845 86.901,17.096845 86.901))",POINT(0.959290206065377 290.16941147423),"POLYGON((0.090823 348.869817,0.090823 348.869817,0.090823 348.869817,0.090823 348.869817,0.090823 348.869817))",POINT(54.58346 18),"POLYGON((-15.41654 1,-15.41654 1,-15.41654 1,-15.41654 1,-15.41654 1))",UTC-HGS-TOPO,POINT(71 18),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2012-01-11 04:46:00,True,,1392,72.0,19.0,70.0,17.0,322.542924,878.09232,18,71,935.4571397265896,0
63,2012-01-11 11:04:00,2012-01-11 11:19:00,C1.6,POINT(-420.2124 377.1114),"POLYGON((17.09664 87.3936,17.09664 87.3936,17.09664 87.3936,17.09664 87.3936,17.09664 87.3936))",POINT(0.579007604348792 48.0942311826227),"POLYGON((0.09132 348.931128,0.09132 348.931128,0.09132 348.931128,0.09132 348.931128,0.09132 348.931128))",POINT(-47.01041 19),"POLYGON((-19.01041 1,-19.01041 1,-19.01041 1,-19.01041 1,-19.01041 1))",UTC-HGS-TOPO,POINT(-27 19),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2012-01-11 11:12:00,True,,1395,-26.0,20.0,-28.0,18.0,377.1114,-420.2124,19,-27,564.6162140106499,0
64,2012-01-11 14:26:00,2012-01-11 15:30:00,C1.2,POINT(-810.81984 239.213646),"POLYGON((17.096548 87.645816,17.096548 87.645816,17.096548 87.645816,17.096548 87.645816,17.096548 87.645816))",POINT(0.866923498585569 73.562524079684),"POLYGON((0.091574 348.962256,0.091574 348.962256,0.091574 348.962256,0.091574 348.962256,0.091574 348.962256))",POINT(-79.85764 12),"POLYGON((-20.85764 1,-20.85764 1,-20.85764 1,-20.85764 1,-20.85764 1))",UTC-HGS-TOPO,POINT(-58 12),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2012-01-11 14:51:00,True,,1395,-57.0,13.0,-59.0,11.0,239.213646,-810.81984,12,-58,845.3709134872331,0
65,2012-01-11 15:42:00,2012-01-11 16:40:00,C1.3,POINT(925.992 292.6944),"POLYGON((17.09652 87.7404,17.09652 87.7404,17.09652 87.7404,17.09652 87.7404,17.09652 87.7404))",POINT(0.995910942940266 287.541088855741),"POLYGON((0.09167 348.97388,0.09167 348.97388,0.09167 348.97388,0.09167 348.97388,0.09167 348.97388))",POINT(60.44737 17),"POLYGON((-21.55263 1,-21.55263 1,-21.55263 1,-21.55263 1,-21.55263 1))",UTC-HGS-TOPO,POINT(83 17),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2012-01-11 16:22:00,True,,1393,84.0,18.0,82.0,16.0,292.6944,925.992,17,83,971.1494199428632,0
67,2012-01-11 20:45:00,2012-01-11 20:54:00,C1.2,POINT(929.244 290.3322),"POLYGON((17.09634 88.1184,17.09634 88.1184,17.09634 88.1184,17.09634 88.1184,17.09634 88.1184))",POINT(0.998375289248057 287.35084800617),"POLYGON((0.092051 349.02014,0.092051 349.02014,0.092051 349.02014,0.092051 349.02014,0.092051 349.02014))",POINT(59.67654 17),"POLYGON((-24.32346 1,-24.32346 1,-24.32346 1,-24.32346 1,-24.32346 1))",UTC-HGS-TOPO,POINT(85 17),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2012-01-11 20:50:00,True,,1393,86.0,18.0,84.0,16.0,290.3322,929.244,17,85,973.5436291676094,0
69,2012-01-12 00:49:00,2012-01-12 01:06:00,C1.5,POINT(-303.1854 365.937),"POLYGON((17.09622 88.4214,17.09622 88.4214,17.09622 88.4214,17.09622 88.4214,17.09622 88.4214))",POINT(0.487341869634476 39.6423606052082),"POLYGON((0.092357 349.05693,0.092357 349.05693,0.092357 349.05693,0.092357 349.05693,0.092357 349.05693))",POINT(-46.55474 18),"POLYGON((-26.55474 1,-26.55474 1,-26.55474 1,-26.55474 1,-26.55474 1))",UTC-HGS-TOPO,POINT(-19 18),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2012-01-12 00:58:00,True,,1395,-18.0,19.0,-20.0,17.0,365.937,-303.1854,18,-19,475.2170817028361,0
70,2012-01-12 07:47:00,2012-01-12 10:00:00,C2.3,POINT(926.862 302.9046),"POLYGON((17.09598 88.9392,17.09598 88.9392,17.09598 88.9392,17.09598 88.9392,17.09598 88.9392))",POINT(0.99999452620217 288.097732533208),"POLYGON((0.092879 349.119264,0.092879 349.119264,0.092879 349.119264,0.092879 349.119264,0.092879 349.119264))",POINT(56.62282 18),"POLYGON((-30.37718 1,-30.37718 1,-30.37718 1,-30.37718 1,-30.37718 1))",UTC-HGS-TOPO,POINT(88 18),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2012-01-12 09:00:00,True,,1393,89.0,19.0,87.0,17.0,302.9046,926.862,18,88,975.1022324582996,0
72,2012-01-12 07:54:00,2012-01-12 12:16:00,C2.5,POINT(-843.3459 489.504912),"POLYGON((17.095981 88.948074,17.095981 88.948074,17.095981 88.948074,17.095981 88.948074,17.095981 88.948074))",POINT(1.00000685784684 59.8677508882309),"POLYGON((0.092888 349.120323,0.092888 349.120323,0.092888 349.120323,0.092888 349.120323,0.092888 349.120323))",POINT(-118.4412 30),"POLYGON((-30.4412 1,-30.4412 1,-30.4412 1,-30.4412 1,-30.4412 1))",UTC-HGS-TOPO,POINT(-87 30),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2012-01-12 10:01:00,True,,1396,-86.0,31.0,-88.0,29.0,489.504912,-843.3459,30,-87,975.1140271367946,0
